NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Station,Distance
PO022,Polk,Tree,28.046167,-81.422167,1,1,1,1,1,0,Successful,USW00012876,32.88506342
PO023,Polk,Tree,27.6725,-81.39617,1,1,1,1,1,0,Successful,USW00012876,55.91700628
PO025,Polk,Tree,28.035667,-81.386667,1,1,1,2,2,0,Successful,USW00012876,36.43923804
PO039,Polk,Tree,27.985167,-81.867333,1,1,1,1,1,0,Successful,USW00012876,13.76334776
PO045,Polk,Artificial_Structure,27.931654,-81.853982,1,1,1,2,2,0,Successful,USW00012876,17.2919704
PO046,Polk,Artificial_Structure,27.985681,-81.892891,1,1,1,2,2,0,Successful,USW00012883,15.50784825
PO053,Polk,Tree,28.036833,-81.394,1,1,0,0,0,0,Failed,USW00012876,35.71154311
PO061,Polk,Tree,28.081167,-81.7075,1,1,1,2,2,0,Successful,USW00012876,5.317969061
PO067,Polk,Tree,28.0035,-81.682833,0,0,0,0,0,0,Inactive,USW00012876,9.704115489
PO071,Polk,Tree,27.84767,-81.97233,1,1,1,2,2,0,Successful,USW00012883,18.57792681
PO073,Polk,Tree,28.073736,-81.733772,1,1,1,2,2,0,Successful,USW00012876,2.648325279
PO076,Polk,Tree,28.0395,-81.406167,0,0,0,0,0,0,Inactive,USW00012876,34.49855295
PO083,Polk,Tree,28.068667,-81.393167,1,1,1,1,1,0,Successful,USW00012876,35.69285097
PO084,Polk,Tree,27.954167,-81.355167,0,0,0,0,0,0,Destroyed,USW00012876,41.19551738
PO093,Polk,Artificial_Structure,27.980167,-81.3885,0,0,0,0,0,0,Taken,USW00012876,37.26682487
PO096,Polk,Tree,27.97488,-81.41604,0,0,0,0,0,0,Inactive,USW00012876,34.80884015
PO106,Polk,Tree,27.81765,-81.48555,1,1,1,1,1,0,Successful,USW00012876,38.00864698
PO119,Polk,Artificial_Structure,28.0460801,-81.9155201,1,1,0,1,0,1,Failed,USW00012883,14.15990737
PO128,Polk,Tree,28.087,-81.828667,1,1,1,2,2,0,Successful,USW00012876,7.601535081
PO139,Polk,Tree,27.826167,-81.554,1,1,0,2,0,2,Failed,USW00012876,32.87871039
PO146,Polk,Tree,27.927667,-81.354633,0,0,0,0,0,0,Inactive,USW00012876,42.19626757
PO149,Polk,Tree,28.069,-81.6935,0,0,0,0,0,0,Destroyed,USW00012876,6.272561932
PO157,Polk,Artificial_Structure,27.83,-81.89,0,0,0,0,0,0,Taken,USW00012883,24.58620865
PO163,Polk,Tree,27.953833,-81.634833,1,1,1,2,2,0,Successful,USW00012876,16.9248288
PO164,Polk,Tree,27.83216667,-81.46866667,0,0,0,0,0,0,Destroyed,USW00012876,38.08956677
PO167,Polk,Tree,28.011167,-81.631667,1,1,1,2,1,1,Successful,USW00012876,13.49408456
PO171,Polk,Artificial_Structure,27.823253,-81.819856,1,1,1,2,2,0,Successful,USW00012876,27.19141489
PO182,Polk,Tree,28.0985,-81.665833,1,1,1,1,1,0,Successful,USW00012876,9.836761508
PO190,Polk,Tree,28.003167,-81.916333,1,1,1,1,1,0,Successful,USW00012883,13.12788028
PO193,Polk,Tree,28.1141829,-81.8210105,1,1,0,0,0,0,Failed,USW00012876,8.608991535
PO194,Polk,Tree,28.063833,-81.706333,1,1,1,1,1,0,Successful,USW00012876,4.963426364
PO197,Polk,Tree,27.722698,-81.473989,1,1,1,2,2,0,Successful,USW00012876,46.80699504
PO202,Polk,Tree,27.733747,-81.522446,0,0,0,0,0,0,Inactive,USW00012876,43.10145585
PO203,Polk,Artificial_Structure,27.895,-81.859667,1,1,1,1,1,0,Successful,USW00012876,21.07587722
PO208,Polk,Tree,28.064635,-81.733678,1,1,1,2,2,0,Successful,USW00012876,2.301516154
PO209,Polk,Artificial_Structure,27.920584,-81.728762,1,1,1,2,2,0,Successful,USW00012876,15.89561335
PO211,Polk,Tree,27.938883,-81.35225,1,1,1,1,1,0,Successful,USW00012876,41.99246451
PO214,Polk,Artificial_Structure,27.909667,-81.974833,1,1,1,2,2,0,Successful,USW00012883,12.46601511
PO218,Polk,Artificial_Structure,27.9523886,-81.8714828,1,1,1,2,2,0,Successful,USW00012876,16.53850479
PO224,Polk,Tree,28.126915,-82.033368,1,1,1,2,2,0,Successful,USW00012883,14.20637045
PO225,Polk,Artificial_Structure,28.007453,-82.047642,1,1,1,2,2,0,Successful,USW00012883,0.860463067
PO226,Polk,Tree,28.095087,-81.694933,1,1,1,1,1,0,Successful,USW00012876,7.137545426
PO230,Polk,Artificial_Structure,27.896333,-81.985167,0,0,0,0,0,0,Inactive,USW00012883,13.16940728
PO231,Polk,Tree,27.98932,-81.746853,1,1,1,1,1,0,Successful,USW00012876,8.071355905
PO232,Polk,Artificial_Structure,27.931667,-81.817833,1,1,1,2,2,0,Successful,USW00012876,15.61618656
PO233,Polk,Tree,27.817242,-81.597802,0,0,0,0,0,0,Inactive,USW00012876,31.32052156
PO236,Polk,Tree,27.985167,-81.683167,1,1,1,2,2,0,Successful,USW00012876,11.13977832
PO237,Polk,Artificial_Structure,27.78906809,-81.59821375,0,0,0,0,0,0,Inactive,USW00012876,34.05400693
PO240,Polk,Artificial_Structure,28.051333,-81.815667,1,1,1,1,1,0,Successful,USW00012876,5.879477774
PO241,Polk,Tree,27.719653,-81.462862,0,0,0,0,0,0,Taken,USW00012876,47.73390709
PO243,Polk,Artificial_Structure,28.044833,-82.030833,0,0,0,0,0,0,Inactive,USW00012883,5.328416801
PO249,Polk,Artificial_Structure,28.1557,-81.8325,1,1,1,3,2,1,Successful,USW00012876,12.84863608
PO251,Polk,Tree,27.983,-81.8215,1,1,1,2,2,0,Successful,USW00012876,10.78072882
PO254,Polk,Tree,27.6703,-81.5787,1,1,1,1,1,0,Successful,USW00012876,46.87854228
PO255,Polk,Tree,28.30044,-81.817992,1,1,1,1,1,0,Successful,USW00012876,27.25073615
PO258,Polk,Artificial_Structure,27.929124,-81.542049,1,1,1,1,1,0,Successful,USW00012876,25.70962903
PO259,Polk,Artificial_Structure,28.023563,-81.730029,1,1,1,1,1,0,Successful,USW00012876,4.959505497
PO260,Polk,Tree,28.039752,-81.663724,1,1,1,2,2,0,Successful,USW00012876,9.448671423
PO262,Polk,Tree,28.0356266,-81.9590234,1,1,1,2,2,0,Successful,USW00012883,9.769763696
PO264,Polk,Tree,27.994383,-81.537933,1,1,0,1,0,1,Failed,USW00012876,22.74106069
PO265,Polk,Tree,27.879569,-81.838039,1,1,1,2,2,0,Successful,USW00012876,21.73131614
PO266,Polk,Tree,27.82428,-81.453614,0,0,0,0,0,0,Inactive,USW00012876,39.77742521
PO267,Polk,Artificial_Structure,28.029048,-81.649522,1,1,1,2,2,0,Successful,USW00012876,11.12834696
PO268,Polk,Tree,28.06758578,-81.76119111,1,1,1,2,2,0,Successful,USW00012876,0.812391108
PO270,Polk,Tree,28.083879,-81.816336,1,1,1,1,1,0,Successful,USW00012876,6.351300361
PO271,Polk,Tree,27.952875,-81.354563,1,1,1,2,2,0,Successful,USW00012876,41.29424931
PO272,Polk,Tree,27.9338,-81.36155,1,1,0,1,0,1,Failed,USW00012876,41.32129065
PO273,Polk,Tree,27.92847,-81.38107,0,0,0,0,0,0,Inactive,USW00012876,39.74412086
PO274,Polk,Tree,27.96679,-81.39262,0,0,0,0,0,0,Inactive,USW00012876,37.26885795
PO275,Polk,Tree,27.97809335,-81.85846974,1,1,1,2,2,0,Successful,USW00012876,13.61138194
PO276,Polk,Tree,27.947233,-81.357567,1,1,1,2,2,0,Successful,USW00012876,41.2021777
PO278,Polk,Artificial_Structure,28.077533,-81.918793,1,1,1,2,2,0,Successful,USW00012883,15.49672851
PO279,Polk,Tree,27.687678,-81.89415991,1,1,1,2,2,0,Successful,USW00012883,37.95860336
PO907,Polk,Tree,27.890992,-81.813592,1,1,1,2,2,0,Successful,USW00012876,19.74790979
PO910,Polk,Artificial_Structure,27.993846,-81.958172,0,0,0,0,0,0,Inactive,USW00012883,9.041809043
PO911,Polk,Tree,28.16914,-81.845329,0,0,0,0,0,0,Inactive,USW00012876,14.79595421
PO912,Polk,Artificial_Structure,28.102354,-81.921352,1,1,1,1,1,0,Successful,USW00012876,16.77046984
PO913,Polk,Tree,27.8072,-81.566133,1,1,1,2,1,1,Successful,USW00012876,33.90814079
PO914,Polk,Tree,27.996341,-81.667434,1,1,1,2,2,0,Successful,USW00012876,11.37079533
PO915,Polk,Tree,27.996851,-81.823493,1,1,1,1,1,0,Successful,USW00012876,9.709235368
PO916,Polk,Tree,27.827868,-81.459251,1,1,1,2,1,1,Successful,USW00012876,39.09805301
PO917,Polk,Artificial_structure,27.659516,-81.689734,1,1,1,1,1,0,Successful,USW00012876,45.16852831
PO918,Polk,Tree,27.789115,-81.382458,1,1,1,2,1,1,Successful,USW00012876,47.63817148
PO941,Polk,Artificial_Structure,27.851576,-81.968368,0,0,0,0,0,0,Inactive,USW00012883,18.34950955
PO947,Polk,Tree,27.827909,-81.43919,0,0,0,0,0,0,Inactive,USW00012876,40.58956061
PO987,Polk,Artificial_structure,28.032,-81.808,0,0,0,0,0,0,Inactive,USW00012876,5.989381479
PO-KSP13,Polk,Tree,27.92995,-81.3642,0,0,0,0,0,0,Inactive,USW00012876,41.22745531
PO-KSP15,Polk,Tree,27.917094,-81.366986,0,0,0,0,0,0,Inactive,USW00012876,41.50524972
PO-KSP16,Polk,Tree,27.91954,-81.368618,1,1,1,2,2,0,Successful,USW00012876,41.25236493
PO-KSP17,Polk,Tree,27.92123,-81.3713,1,1,1,2,2,0,Successful,USW00012876,40.93697791
PO-KSP18,Polk,Tree,27.92582,-81.376112,1,1,1,2,2,0,Successful,USW00012876,40.30611107
PO-KSP2,Polk,Tree,27.9366,-81.3552,0,0,0,0,0,0,Inactive,USW00012876,41.80255907
PO-KSP3,Polk,Tree,27.93303,-81.37044,1,1,1,1,1,0,Successful,USW00012876,40.53280074
PO-KSP6,Polk,Tree,27.915556,-81.36562,0,0,0,0,0,0,Destroyed,USW00012876,41.69544071
PO-KSP7,Polk,Tree,27.944635,-81.354522,0,0,0,0,0,0,Destroyed,USW00012876,41.57642456
PO-KSP9,Polk,Tree,27.96133,-81.37096,0,0,0,0,0,0,Inactive,USW00012876,39.48097712
PS003,Pasco,Tree,28.237333,-82.709,0,0,0,0,0,0,Destroyed,USC00088824,10.42991348
PS006,Pasco,Tree,28.302667,-82.709833,1,1,1,2,2,0,Successful,USC00088824,17.27140196
PS013,Pasco,Tree,28.468987,-82.209978,1,1,1,1,1,0,Successful,USW00012818,23.83310899
PS014,Pasco,Tree,28.17868,-82.785434,1,1,1,2,2,0,Successful,USC00088824,4.272401299
PS015,Pasco,Tree,28.378167,-82.221833,1,1,1,2,1,1,Successful,USW00012818,25.05102994
PS017,Pasco,Tree,28.286833,-82.719333,1,1,1,2,2,0,Successful,USC00088824,15.34127056
PS018,Pasco,Tree,28.335045,-82.705607,1,1,1,2,2,0,Successful,USC00088824,20.86692378
PS022,Pasco,Tree,28.29,-82.281,1,1,0,0,0,0,Failed,USW00012818,26.52617648
PS023,Pasco,Artificial_Structure,28.364667,-82.696833,1,1,0,0,0,0,Failed,USC00088824,24.26978275
PS024,Pasco,Tree,28.227,-82.743333,1,1,1,2,2,0,Successful,USC00088824,8.37489598
PS025,Pasco,Tree,28.432548,-82.251282,1,1,1,2,2,0,Successful,USW00012818,20.319565
PS027,Pasco,Tree,28.199,-82.663667,1,1,1,2,2,0,Successful,USC00088824,10.25064443
PS028,Pasco,Tree,28.216833,-82.7485,1,1,1,2,2,0,Successful,USC00088824,7.200074715
PS029,Pasco,Tree,28.34533333,-82.26083333,1,1,0,1,0,1,Failed,USW00012818,23.67011797
PS030,Pasco,Tree,28.175555,-82.499127,1,1,1,2,2,0,Successful,USC00088824,25.0996436
PS031,Pasco,Tree,28.341481,-82.600928,0,0,0,0,0,0,Destroyed,USW00012818,20.59076244
PS032,Pasco,Tree,28.31881,-82.36191,1,1,0,1,0,1,Failed,USW00012818,19.44237416
PS033,Pasco,Artificial_Structure,28.27783,-82.1535,1,1,1,1,1,0,Successful,USW00012883,32.51750702
PS034,Pasco,Tree,28.206835,-82.764309,1,1,0,0,0,0,Failed,USC00088824,6.156365216
PS036,Pasco,Tree,28.245428,-82.234569,1,1,1,2,2,0,Successful,USW00012883,32.74723615
PS037,Pasco,Tree,28.30753,-82.435467,1,1,1,1,1,0,Successful,USW00012818,18.58346761
PS038,Pasco,Artificial_Structure,28.259135,-82.73293,1,1,0,0,0,0,Failed,USC00088824,12.05975223
PS039,Pasco,Artificial_Structure,28.171627,-82.258768,1,1,0,0,0,0,Failed,USW00012883,27.99369933
PS910,Pasco,Artificial_Structure,28.397015,-82.675709,0,0,0,0,0,0,Inactive,USW00012818,23.3263568
PS911,Pasco,Artificial_Structure,28.295338,-82.674501,1,1,1,2,2,0,Successful,USC00088824,17.70626393
PU165,Putnam,Tree,29.6432623,-81.6064077,0,0,0,0,0,0,Inactive,USC00086767,38.70934797
PU167,Putnam,Tree,29.601667,-81.890667,0,0,0,0,0,0,Destroyed,USW00012816,38.56313683
PU180,Putnam,Tree,29.546333,-81.837333,1,1,1,2,1,1,Successful,USW00012816,45.38292151
PU190,Putnam,Tree,29.683167,-81.884667,1,1,1,2,1,1,Successful,USW00012816,37.81740843
PU194,Putnam,Tree,29.715,-81.6235,0,0,0,0,0,0,Inactive,USC00086767,41.37138041
PU991,Putnam,Tree,29.472156,-81.664997,1,1,1,1,1,0,Successful,USC00086767,47.81090854
SA001,Sarasota,Tree,27.29533333,-82.51816667,1,1,1,2,2,0,Successful,USW00012871,12.45911223
SA005,Sarasota,Tree,27.02614,-82.41736,1,1,1,2,2,0,Successful,USW00012871,44.00972505
SA006,Sarasota,Tree,26.98046,-82.38051,1,1,1,2,1,1,Successful,USW00012871,50.01834305
SA007,Sarasota,Tree,26.9761,-82.37508,1,1,1,2,1,1,Successful,USW00012871,50.66246119
SA009,Sarasota,Tree,27.145201,-82.432022,1,1,1,2,2,0,Successful,USW00012871,31.12118231
SA010,Sarasota,Tree,27.238303,-82.481386,1,1,1,2,2,0,Successful,USW00012871,19.68184654
SA011,Sarasota,Tree,27.1935,-82.44983333,1,1,1,2,2,0,Successful,USW00012871,25.5009178
SA014,Sarasota,Tree,27.189167,-82.447167,1,1,1,1,1,0,Successful,USW00012871,26.04900393
SA015,Sarasota,Tree,27.170167,-82.438667,1,1,1,1,1,0,Successful,USW00012871,28.3194334
SA023,Sarasota,Tree,27.135,-82.38,0,0,0,0,0,0,Destroyed,USW00012871,34.49049288
SA025,Sarasota,Tree,27.183333,-82.351667,1,1,1,2,2,0,Successful,USW00012871,31.72611255
SA028,Sarasota,Tree,27.324,-82.410667,1,1,1,2,2,0,Successful,USW00012871,16.96158095
SA029,Sarasota,Tree,26.98348,-82.38482,1,1,1,1,1,0,Successful,USW00012871,49.5546231
SA033,Sarasota,Tree,27.37181702,-82.62842998,1,1,1,2,2,0,Successful,USW00012871,7.639233669
SA035,Sarasota,Tree,27.198333,-82.403667,0,0,0,0,0,0,Inactive,USW00012871,27.28760671
SA040,Sarasota,Tree,27.23562583,-82.50355437,1,1,1,2,1,1,Successful,USW00012871,19.22594931
SA041,Sarasota,Tree,27.31,-82.261667,1,0,0,0,0,0,Failed,USW00012871,31.04134845
SA042,Sarasota,Tree,27.243167,-82.393295,1,1,1,2,2,0,Successful,USW00012871,24.01229741
SA045,Sarasota,Tree,27.08128659,-82.43477382,1,1,1,2,2,0,Successful,USW00012871,37.64854346
SA048,Sarasota,Tree,27.3545,-82.397833,1,1,1,1,1,0,Successful,USW00012871,16.71377666
SA050,Sarasota,Tree,27.126246,-82.441055,1,0,0,0,0,0,Taken,USW00012871,32.73476464
SA052,Sarasota,Tree,27.284833,-82.417333,0,0,0,0,0,0,Inactive,USW00012871,19.05126885
SA055,Sarasota,Tree,27.25360397,-82.47326586,1,1,1,1,1,0,Successful,USW00012871,18.47735847
SA056,Sarasota,Tree,27.19216667,-82.3785,1,1,1,1,1,0,Successful,USW00012871,29.29867704
SA057,Sarasota,Artificial_Structure,27.3685556,-82.53919444,1,1,1,1,1,0,Successful,USW00012871,4.131494795
SA058,Sarasota,Tree,27.168916,-82.468987,1,1,1,2,2,0,Successful,USW00012871,27.33315219
SA059,Sarasota,Tree,27.173573,-82.405995,1,1,0,2,0,2,Failed,USW00012871,29.48938448
SA068,Sarasota,Tree,27.180954,-82.4896795,1,1,1,2,2,0,Successful,USW00012871,25.44826868
SA069,Sarasota,Tree,27.254,-82.40083,1,1,1,2,2,0,Successful,USW00012871,22.62411855
SA074,Sarasota,Tree,27.2168496,-82.4476535,1,0,0,0,0,0,Failed,USW00012871,23.27258104
SA076,Sarasota,Tree,27.322631,-82.586541,1,1,1,2,1,1,Successful,USW00012871,9.188557414
SA077,Sarasota,Tree,27.118814,-82.455826,1,1,1,2,2,0,Successful,USW00012871,33.03077247
SA078,Sarasota,Tree,27.092683,-82.386607,1,1,1,1,1,0,Successful,USW00012871,38.31511623
SA079,Sarasota,Artificial_Structure,27.04089,-82.302472,1,1,1,2,2,0,Successful,USW00012871,47.424108
SA081,Sarasota,Tree,27.295757,-82.558998,1,1,1,2,2,0,Successful,USW00012871,11.75370976
SA082,Sarasota,Tree,27.219885,-82.309473,1,1,1,1,1,0,Successful,USW00012871,31.83758614
SA084,Sarasota,Tree,27.210242,-82.39133,1,1,1,1,1,0,Successful,USW00012871,26.93204358
SA904,Sarasota,Tree,27.287156,-82.285356,1,1,1,1,1,0,Successful,USW00012871,29.83419364
SA911,Sarasota,Tree,27.24355,-82.293489,1,1,1,2,2,0,Successful,USW00012871,31.53405147
SA912,Sarasota,Artificial_Structure,27.133111,-82.39433,1,1,1,2,2,0,Successful,USW00012871,33.97180151
SA913,Sarasota,Tree,27.212974,-82.314498,1,1,1,1,1,0,Successful,USW00012871,31.9545491
SE004,Seminole,Tree,28.685167,-81.229,1,1,1,2,2,0,Successful,USW00012854,10.58610194
SE012,Seminole,Tree,28.638833,-81.298,1,1,0,0,0,0,Failed,USW00012841,10.89515551
SE018,Seminole,Tree,28.693667,-81.205167,0,0,0,0,0,0,Inactive,USW00012854,10.25307779
SE024,Seminole,Tree,28.805167,-81.248333,1,1,1,2,2,0,Successful,USW00012854,2.890598359
SE025,Seminole,Tree,28.742667,-81.2475,1,1,1,2,2,0,Successful,USW00012854,4.114723317
SE027,Seminole,Tree,28.701936,-81.438255,1,1,1,2,2,0,Successful,USW00012841,19.98293345
SE032,Seminole,Tree,28.729,-81.271167,1,1,1,2,2,0,Successful,USW00012854,6.227952976
SE035,Seminole,Tree,28.615,-80.999,1,1,1,1,1,0,Successful,USW00012854,30.06022913
SE043,Seminole,Tree,28.7784486,-81.2080642,1,1,1,1,1,0,Successful,USW00012854,3.461455956
SE044,Seminole,Tree,28.6198732,-81.2741303,1,1,1,2,2,0,Successful,USW00012841,10.11673465
SE047,Seminole,Tree,28.797167,-81.309,0,0,0,0,0,0,Inactive,USW00012854,6.672643186
SE049,Seminole,Tree,28.746667,-81.268,1,1,1,2,2,0,Successful,USW00012854,4.360311313
SE055,Seminole,Tree,28.715386,-81.13001,1,1,1,1,1,0,Successful,USW00012854,13.16759822
SE057,Seminole,Tree,28.737537,-81.263279,0,0,0,0,0,0,Inactive,USW00012854,5.047527826
SE061,Seminole,Artificial_Structure,28.84744,-81.33711,1,1,1,2,2,0,Successful,USW00012854,11.8375599
SE064,Seminole,Tree,28.789,-81.06533333,1,1,1,1,1,0,Successful,USW00012854,17.40123007
SE074,Seminole,Tree,28.79,-81.405167,0,0,0,0,0,0,Destroyed,USW00012854,15.79258323
SE079,Seminole,Tree,28.6593,-81.281596,1,1,1,2,2,0,Successful,USW00012841,13.59665755
SE080,Seminole,Tree,28.786167,-81.070833,1,1,1,2,2,0,Successful,USW00012854,16.84972666
SE081,Seminole,Tree,28.731055,-81.140526,1,1,1,2,2,0,Successful,USW00012854,11.39792983
SE083,Seminole,Tree,28.703,-81.049333,1,1,1,1,1,0,Successful,USW00012854,20.75963735
SE084,Seminole,Tree,28.627,-81.035833,0,0,0,0,0,0,Inactive,USW00012854,26.42060591
SE086,Seminole,Tree,28.6690905,-81.2432688,1,1,1,2,2,0,Successful,USW00012854,12.278138
SE089,Seminole,Tree,28.798004,-81.27579,1,1,1,1,1,0,Successful,USW00012854,3.754193137
SE092,Seminole,Artificial_Structure,28.69137,-81.22039,0,0,0,0,0,0,Inactive,USW00012854,10.05773073
SE093,Seminole,Tree,28.6323536,-81.3141033,1,1,1,1,1,0,Successful,USW00012841,9.767901255
SE095,Seminole,Artificial_Structure,28.623546,-81.255205,1,1,1,2,2,0,Successful,USW00012841,11.60664054
SE096,Seminole,Tree,28.695157,-81.26131,1,1,0,0,0,0,Taken,USW00012854,9.537958528
SE097,Seminole,Artificial_Structure,28.70269,-81.266493,0,0,0,0,0,0,Taken,USW00012854,8.82977957
SE098,Seminole,Tree,28.6523602,-81.3123143,1,1,0,0,0,0,Failed,USW00012841,11.98241744
SE099,Seminole,Tree,28.7885,-81.0625,1,1,0,0,0,0,Failed,USW00012854,17.67366438
SE100,Seminole,Tree,28.686409,-81.233646,1,1,1,2,2,0,Successful,USW00012854,10.39740561
SE101,Seminole,Tree,28.735345,-81.109214,1,1,1,1,1,0,Successful,USW00012854,13.98665021
SE103,Seminole,Artificial_Structure,28.787988,-81.214669,1,1,1,2,2,0,Successful,USW00012854,2.969233206
SE104,Seminole,Tree,28.788716,-81.142379,0,0,0,0,0,0,Taken,USW00012854,9.913671237
SE901,Seminole,Tree,28.650971,-81.032507,1,0,0,0,0,0,Failed,USW00012854,25.05797161
SE903,Seminole,Artificial_Structure,28.688682,-81.282104,1,1,1,2,2,0,Successful,USW00012854,10.77618004
SE904,Seminole,Tree,28.667205,-81.080277,0,0,0,0,0,0,Inactive,USW00012854,20.23508581
SE910,Seminole,Artificial_Structure,28.755031,-81.330111,0,0,0,0,0,0,Inactive,USW00012854,8.864507824
SE911,Seminole,Artificial_Structure,28.714721,-81.361532,1,1,1,1,1,0,Successful,USW00012854,13.57117784
SE912,Seminole,Artificial_Structure,28.742515,-81.289845,1,1,1,1,1,0,Successful,USW00012854,6.10557392
SE914,Seminole,Tree,28.791639,-81.064667,0,0,0,0,0,0,Inactive,USW00012854,17.48601101
SE915,Seminole,Tree,28.819126,-81.32368,1,1,1,2,2,0,Successful,USW00012854,8.964069962
SE916,Seminole,Tree,28.764248,-81.088255,1,1,1,1,1,0,Successful,USW00012854,15.2319869
SE917,Seminole,Tree,28.729679,-81.096455,1,1,1,1,1,0,Successful,USW00012854,15.37355978
SE971,Seminole,Tree,28.820411,-81.334584,0,0,0,0,0,0,Inactive,USW00012854,9.967534302
SE982,Seminole,Artificial_Structure,28.731981,-81.332911,0,0,0,0,0,0,Inactive,USW00012854,10.18811729
SE983,Seminole,Artificial_Structure,28.818823,-81.361093,0,0,0,0,0,0,Taken,USW00012854,12.25854037
SE992,Seminole,Artificial_Structure,28.633892,-81.238663,0,0,0,0,0,0,Taken,USW00012841,13.55171847
SJ003,St. Johns,Tree,30.05983333,-81.36716667,1,1,0,0,0,0,Failed,USW00053860,33.85560206
SJ007,St. Johns,Tree,30.1085,-81.6145,1,1,1,1,1,0,Successful,USW00093837,14.75871893
SJ019,St. Johns,Tree,29.8608837,-81.3003902,1,1,1,1,1,0,Successful,USC00086767,27.0401861
SJ022,St. Johns,Tree,29.68093,-81.271397,1,1,1,2,2,0,Successful,USC00086767,8.338726207
SJ024,St. Johns,Tree,30.02933333,-81.66133333,1,1,1,1,1,0,Successful,USW00093837,22.68923139
SJ025,St. Johns,Tree,29.824734,-81.305313,1,1,1,2,2,0,Successful,USC00086767,23.48498576
SJ026,St. Johns,Tree,29.750806,-81.268523,0,0,0,0,0,0,Inactive,USC00086767,14.53180998
SJ028,St. Johns,Tree,29.769986,-81.289537,1,1,1,1,1,0,Successful,USC00086767,17.34087587
SJ031,St. Johns,Tree,30.0195,-81.33083333,1,1,1,2,2,0,Successful,USW00053860,39.40658192
SJ036,St. Johns,Tree,30.0781464,-81.6578364,1,1,1,2,2,0,Successful,USW00093837,17.27654174
SJ037,St. Johns,Tree,30.0875,-81.63583333,1,1,1,1,1,0,Successful,USW00093837,16.48436738
SJ038,St. Johns,Tree,30.168409,-81.3838226,1,1,1,2,2,0,Successful,USW00053860,22.47592821
SJ039,St. Johns,Tree,30.23916667,-81.38666667,0,0,0,0,0,0,Taken,USW00053860,16.2831888
SJ044,St. Johns,Tree,29.673,-81.238,1,1,1,2,2,0,Successful,USC00086767,5.512567565
SJ045,St. Johns,Tree,29.926283,-81.324391,0,0,0,0,0,0,Inactive,USC00086767,34.66763955
SJ046,St. Johns,Tree,29.6904667,-81.2471473,1,1,1,2,2,0,Successful,USC00086767,7.625029972
SJ048,St. Johns,Tree,30.2021,-81.3877,1,1,1,1,1,0,Successful,USW00053860,19.22342461
SJ049,St. Johns,Tree,29.86855667,-81.29964601,1,1,0,0,0,0,Taken,USC00086767,27.82154608
SJ051,St. Johns,Tree,30.2000336,-81.3974868,1,1,1,2,2,0,Successful,USW00053860,18.83609022
SJ910,St. Johns,Tree,30.221771,-81.394843,0,0,0,0,0,0,Inactive,USW00053860,17.10646615
SJ911,St. Johns,Tree,30.228387,-81.400204,1,0,0,0,0,0,Taken,USW00053860,16.21435758
SJ913,St. Johns,Tree,30.2354831,-81.4213923,1,1,1,1,1,0,Successful,USW00053860,14.3040725
SL002,St. Lucie,Tree,27.522333,-80.359333,1,1,1,2,1,1,Successful,USW00012843,15.74470662
SL006,St. Lucie,Tree,27.397641,-80.38487,1,1,1,2,2,0,Successful,USW00012843,28.79651493
SL013,St. Lucie,Tree,27.300167,-80.3185,1,1,1,2,2,0,Successful,USW00012843,40.60305476
SL016,St. Lucie,Tree,27.370487,-80.302861,1,1,0,0,0,0,Failed,USW00012843,33.52088192
SL017,St. Lucie,Tree,27.304123,-80.269435,1,1,1,2,2,0,Successful,USW00012843,41.58031592
SL018,St. Lucie,Tree,27.216,-80.302,0,0,0,0,0,0,Taken,USW00012843,50.08836235
SL910,St. Lucie,Tree,27.211335,-80.29351,1,1,1,2,2,0,Successful,USW00012843,50.78446433
SL971,St. Lucie,Tree,27.324018,-80.28405,0,0,0,0,0,0,Taken,USW00012843,39.01154894
SR910,Santa Rosa,Tree,30.39057,-87.030022,1,1,1,2,2,0,Successful,USW00013899,17.70331392
SR972,Santa Rosa,Tree,30.352998,-87.172546,1,1,1,2,2,0,Successful,USW00013899,13.74898685
SU020,Sumter,Tree,28.830833,-82.016667,1,1,1,2,2,0,Successful,USW00012819,20.19591095
SU024,Sumter,Tree,28.8285,-81.995667,1,1,0,0,0,0,Failed,USW00012819,18.14032659
SU040,Sumter,Tree,28.92583,-82.13721,0,0,0,0,0,0,Inactive,USW00012819,33.9439244
SU042,Sumter,Artificial_Structure,28.927795,-81.959068,1,1,1,2,2,0,Successful,USW00012819,18.75137835
SU043,Sumter,Tree,28.840085,-81.987001,1,1,1,2,2,0,Successful,USW00012819,17.4021748
SU044,Sumter,Tree,28.746253,-82.089702,1,1,1,2,2,0,Successful,USW00012819,28.54609409
SU910,Sumter,Tree,28.796222,-82.049221,1,0,0,0,0,0,Failed,USW00012819,23.51168464
SW002,Suwanee,Tree,30.232333,-82.894667,1,1,1,1,1,0,Successful,USW00012833,69.62955307
SW910,Suwanee,Tree,30.1441255,-83.1077531,1,1,1,1,1,0,Successful,USW00012833,56.79844701
VO012,Volusia,Tree,28.866333,-81.253333,1,1,1,2,2,0,Successful,USW00012854,9.701122711
VO028,Volusia,Tree,29.267333,-81.532667,0,0,0,0,0,0,Inactive,USW00012834,45.92087039
