Unnamed: 0,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance
1910,PI029,Pinellas,ArtStruct,27.9315,-82.733333,1,1,1,2,2,0,,2019,USW00012873,5.145897012535207
1911,PI030,Pinellas,ArtStruct,28.171333,-82.653333,1,1,1,2,2,0,,2019,USC00088824,10.074933824237966
1912,PI031,Pinellas,ArtStruct,27.763667,-82.699,1,1,1,2,2,0,,2019,USW00092806,7.233824818524118
1913,PI032,Pinellas,ArtStruct,27.9905,-82.697,1,1,1,1,1,0,,2019,USW00012873,8.740316277401693
1914,PI033,Pinellas,ArtStruct,28.129333,-82.684667,0,0,0,0,0,0,,2019,USC00088824,7.2417091439466255
1915,PI034,Pinellas,Tree,28.14,-82.736833,1,1,1,2,2,0,,2019,USC00088824,2.150072111687964
1916,PI035,Pinellas,ArtStruct,27.730167,-82.639667,0,0,0,0,0,0,,2019,USW00092806,4.475991608402465
1917,PI037,Pinellas,Tree,27.9655,-82.696667,0,0,0,0,0,0,,2019,USW00012873,5.988203516764637
1918,PI039,Pinellas,Tree,28.082333,-82.8295,1,1,1,2,2,0,,2019,USC00088824,10.74981940177664
1919,PI040,Pinellas,ArtStruct,27.899961,-82.763826,1,1,1,1,1,0,,2019,USW00012873,7.8181094348794895
1920,PI041,Pinellas,Tree,28.162333,-82.738167,1,1,0,1,0,1,,2019,USC00088824,1.8989169030473272
1921,PI044,Pinellas,Tree,28.121833,-82.736333,0,0,0,0,0,0,,2019,USC00088824,3.7911484969418994
1922,PI045,Pinellas,Tree,28.166333,-82.758167,1,1,1,1,1,0,,2019,USC00088824,1.623426397485653
1923,PI046,Pinellas,Tree,28.137833,-82.783667,1,1,1,2,1,1,,2019,USC00088824,3.3384533720169602
1924,PI047,Pinellas,ArtStruct,27.863,-82.697,1,1,1,1,1,0,,2019,USW00012873,5.6234619971962525
1925,PI050,Pinellas,ArtStruct,27.810667,-82.787667,1,1,1,2,2,0,,2019,USW00012873,15.13663959999503
1926,PI051,Pinellas,Tree,28.129324,-82.717718,1,1,1,1,1,0,,2019,USC00088824,4.360647886925466
1927,PI052,Pinellas,ArtStruct,28.125833,-82.748333,1,1,1,2,2,0,,2019,USC00088824,2.985951873012198
1928,PI053,Pinellas,ArtStruct,27.820667,-82.633167,1,1,1,2,2,0,,2019,USW00092806,5.850587444679186
1929,PI054,Pinellas,ArtStruct,27.894167,-82.802833,1,1,1,2,2,0,,2019,USW00012873,11.70495590522132
1930,PI056,Pinellas,Tree,27.8305,-82.722667,1,1,0,1,0,1,,2019,USW00012873,9.826013729445313
1931,PI057,Pinellas,ArtStruct,28.00027,-82.69714,1,1,0,0,0,0,,2019,USW00012873,9.820234752477496
1932,PI058,Pinellas,ArtStruct,28.059667,-82.7015,1,1,1,2,2,0,,2019,USC00088824,11.502019590665913
1933,PI059,Pinellas,ArtStruct,27.63916667,-82.73433333,1,1,1,1,1,0,,2019,USW00092806,17.920466835202692
1934,PI060,Pinellas,Tree,28.089667,-82.771667,0,0,0,0,0,0,,2019,USC00088824,7.176126553798161
1935,PI061,Pinellas,Tree,27.864637,-82.745711,1,1,1,2,2,0,,2019,USW00012873,7.958889234337897
1936,PI062,Pinellas,ArtStruct,28.034333,-82.779,0,0,0,0,0,0,,2019,USC00088824,13.342777380783135
1937,PI064,Pinellas,ArtStruct,27.799833,-82.669833,1,1,1,1,1,0,,2019,USW00092806,5.570334440302641
1938,PI065,Pinellas,ArtStruct,27.938606,-82.796145,1,1,1,2,2,0,,2019,USW00012873,11.245289895368762
1939,PI066,Pinellas,ArtStruct,28.128195,-82.652707,1,1,1,2,1,1,,2019,USC00088824,10.266858304787489
1940,PI067,Pinellas,Tree,28.10694,-82.71264,1,1,1,2,2,0,,2019,USC00088824,6.455603859448843
1941,PI068,Pinellas,Tree,28.068384,-82.777237,1,1,1,2,2,0,,2019,USC00088824,9.604612877724037
1942,PI069,Pinellas,Tree,28.1152,-82.7371,1,0,0,0,0,0,,2019,USC00088824,4.433301470724601
1943,PI070,Pinellas,ArtStruct,27.894333,-82.660167,1,1,0,0,0,0,,2019,USW00012873,3.213229342812315
1944,PI071,Pinellas,Tree,28.114967,-82.722504,1,1,1,2,2,0,,2019,USC00088824,5.1579336480366225
1945,PI072,Pinellas,ArtStruct,27.973097,-82.728664,1,1,1,1,1,0,,2019,USW00012873,7.9538322515082855
1946,PI962,Pinellas,Tree,28.1,-82.727167,0,0,0,0,0,0,,2019,USC00088824,6.369980619970563
1947,PI966,Pinellas,Tree,28.108503,-82.736572,0,0,0,0,0,0,,2019,USC00088824,5.149456752
1948,PI973,Pinellas,Tree,28.103883,-82.733492,0,0,0,0,0,0,,2019,USC00088824,5.735034786141746
1949,PI983,Pinellas,Tree,28.1717126,-82.781918,0,0,0,0,0,0,,2019,USC00088824,3.5045018138169954
1950,PI991,Pinellas,ArtStruct,28.03937711,-82.69775627,1,0,0,0,0,0,,2019,USC00088824,13.702087154225076
1951,PO003,Polk,Tree,28.05,-81.426667,1,1,1,1,1,0,,2019,USW00012876,32.42407779508567
1952,PO016,Polk,Tree,28.0615,-81.427167,1,1,0,1,0,1,,2019,USW00012876,32.348628251279926
1953,PO019,Polk,Tree,28.0385,-81.395833,0,0,0,0,0,0,,2019,USW00012876,35.51816452419686
1954,PO022,Polk,Tree,28.046167,-81.422167,1,1,1,2,2,0,,2019,USW00012876,32.88506341729464
1955,PO025,Polk,Tree,28.035667,-81.386667,1,1,1,2,2,0,,2019,USW00012876,36.43923803698034
1956,PO039,Polk,Tree,27.985167,-81.867333,1,1,1,1,1,0,,2019,USW00012876,13.76334775525446
1957,PO043,Polk,ArtStruct,27.953,-81.798333,0,0,0,0,0,0,,2019,USW00012876,12.720097129882333
1958,PO043,Polk,ArtStruct,27.956796,-81.790311,0,0,0,0,0,0,,2019,USW00012876,12.083463353904904
1959,PO045,Polk,Gone,27.933167,-81.851,0,0,0,0,0,0,,2019,USW00012876,16.990789610467388
1960,PO046,Polk,ArtStruct,27.985681,-81.892891,1,1,1,2,2,0,,2019,USW00012883,15.50784824795587
1961,PO053,Polk,Tree,28.036833,-81.394,1,1,1,1,1,0,,2019,USW00012876,35.71154311
1962,PO054,Polk,Tree,27.9710401,-81.497768,1,1,1,2,2,0,,2019,USW00012876,27.343342772875737
1963,PO062,Polk,Tree,27.951667,-81.943667,1,1,0,0,0,0,,2019,USW00012883,11.743958020609547
1964,PO067,Polk,Tree,28.005907,-81.685641,1,1,1,2,1,1,,2019,USW00012876,9.320298272756919
1965,PO073,Polk,Tree,28.073736,-81.733772,1,1,1,2,2,0,,2019,USW00012876,2.6483252786484037
1966,PO076,Polk,Tree,28.0395,-81.406167,1,1,1,1,1,0,,2019,USW00012876,34.498552952701786
1967,PO083,Polk,Tree,28.068667,-81.393167,1,1,1,1,1,0,,2019,USW00012876,35.69285097370183
1968,PO084,Polk,Tree,27.954167,-81.355167,0,0,0,0,0,0,,2019,USW00012876,41.19551737668529
1969,PO119,Polk,ArtStruct,28.0460801,-81.9155201,1,1,1,2,2,0,,2019,USW00012883,14.159907365860583
1970,PO128,Polk,Tree,28.087,-81.828667,1,1,1,2,2,0,,2019,USW00012876,7.601535080825254
1971,PO139,Polk,Tree,27.826167,-81.554,1,1,1,2,2,0,,2019,USW00012876,32.87871038634998
1972,PO149,Polk,Tree,28.069,-81.6935,1,1,1,1,1,0,,2019,USW00012876,6.272561932216208
1973,PO163,Polk,Tree,27.953833,-81.634833,1,1,1,2,2,0,,2019,USW00012876,16.924828798379774
1974,PO167,Polk,Tree,28.011167,-81.631667,1,1,1,2,2,0,,2019,USW00012876,13.49408456278535
1975,PO169,Polk,Tree,27.9880481,-81.8558051,0,0,0,0,0,0,,2019,USW00012876,12.682107015023478
1976,PO171,Polk,ArtStruct,27.821667,-81.826667,1,1,1,2,2,0,,2019,USW00012876,27.522254821602026
1977,PO180,Polk,Tree,28.062,-81.514333,1,1,1,1,1,0,,2019,USW00012876,23.795654671899985
1978,PO190,Polk,Tree,28.003167,-81.916333,1,1,1,1,1,0,,2019,USW00012883,13.12788027868506
1979,PO193,Polk,Tree,28.1141829,-81.8210105,1,1,1,2,2,0,,2019,USW00012876,8.608991535155846
1980,PO194,Polk,Tree,28.063833,-81.706333,1,1,1,1,1,0,,2019,USW00012876,4.9634263635305835
1981,PO199,Polk,Tree,27.99166667,-81.52816667,0,0,0,0,0,0,,2019,USW00012876,23.746001298821863
1982,PO202,Polk,ArtStruct,27.735057,-81.528217,1,1,1,2,2,0,,2019,USW00012876,42.677066645055554
1983,PO203,Polk,ArtStruct,27.895,-81.859667,1,1,1,2,2,0,,2019,USW00012876,21.075877218435345
1984,PO208,Polk,Tree,28.064635,-81.733678,1,1,1,2,2,0,,2019,USW00012876,2.301516154231709
1985,PO209,Polk,ArtStruct,27.92,-81.7295,1,1,1,1,1,0,,2019,USW00012876,15.947214658926908
1986,PO211,Polk,Tree,27.939,-81.352167,1,1,1,2,2,0,,2019,USW00012876,41.99593546
1987,PO218,Polk,ArtStruct,27.9523886,-81.8714828,0,0,0,0,0,0,,2019,USW00012876,16.53850478600576
1988,PO220,Polk,ArtStruct,27.885333,-81.538167,0,0,0,0,0,0,,2019,USW00012876,29.05705184954207
1989,PO225,Polk,ArtStruct,28.007453,-82.047642,1,1,1,2,2,0,,2019,USW00012883,0.8604630673301261
1990,PO226,Polk,Tree,28.094667,-81.695833,0,0,0,0,0,0,,2019,USW00012876,7.037892133226524
1991,PO229,Polk,Tree,28.0258141,-81.8016334,0,0,0,0,0,0,,2019,USW00012876,5.912375234459822
1992,PO232,Polk,ArtStruct,27.931667,-81.817833,1,1,1,2,2,0,,2019,USW00012876,15.616186559836617
1993,PO233,Polk,Tree,27.817242,-81.597802,0,0,0,0,0,0,,2019,USW00012876,31.32052155574446
1994,PO234,Polk,Tree,28.078333,-81.515667,0,0,0,0,0,0,,2019,USW00012876,23.73791378051039
1995,PO236,Polk,Tree,27.985167,-81.683167,1,1,1,2,2,0,,2019,USW00012876,11.139778315292581
1996,PO237,Polk,ArtStruct,27.789179,-81.598283,1,1,1,1,1,0,,2019,USW00012876,34.039924256638386
1997,PO240,Polk,ArtStruct,28.051333,-81.815667,1,1,1,1,1,0,,2019,USW00012876,5.879477773858384
1998,PO242,Polk,Tree,28.1345,-81.789167,0,0,0,0,0,0,,2019,USW00012876,8.728083966571711
1999,PO245,Polk,Tree,27.8675257,-81.5949565,0,0,0,0,0,0,,2019,USW00012876,26.78379099279331
2000,PO249,Polk,ArtStruct,28.1557,-81.8325,1,1,1,2,1,1,,2019,USW00012876,12.848636078925988
2001,PO255,Polk,Tree,28.30044,-81.817992,1,1,1,2,1,1,,2019,USW00012876,27.250736149889967
2002,PO257,Polk,ArtStruct,27.805536,-81.958743,1,1,1,2,2,0,,2019,USW00012883,23.409216810805386
2003,PO259,Polk,ArtStruct,28.023563,-81.730029,1,1,1,1,1,0,,2019,USW00012876,4.959505497
2004,PO260,Polk,Tree,28.03758,-81.662815,1,1,1,3,3,0,,2019,USW00012876,9.598789237961896
2005,PO262,Polk,Tree,28.0356266,-81.9590234,1,1,0,0,0,0,,2019,USW00012883,9.769763696170719
2006,PO264,Polk,Tree,27.994383,-81.537933,1,1,1,2,2,0,,2019,USW00012876,22.741060693411423
2007,PO265,Polk,Tree,27.879569,-81.838039,1,1,1,2,2,0,,2019,USW00012876,21.731316143913396
2008,PO268,Polk,Tree,28.067,-81.761,1,1,1,2,2,0,,2019,USW00012876,0.7473451008936386
2009,PO269,Polk,Tree,28.032866,-81.888893,1,1,1,1,1,0,,2019,USW00012876,13.341176162174664
2010,PO271,Polk,Tree,27.952875,-81.354563,1,1,1,1,1,0,,2019,USW00012876,41.29424929075097
2011,PO272,Polk,Tree,27.933655,-81.362667,1,1,1,1,1,0,,2019,USW00012876,41.22387973836724
2012,PO273,Polk,Tree,27.928611,-81.381176,1,1,0,0,0,0,,2019,USW00012876,39.72860895267174
2013,PO274,Polk,Tree,27.966394,-81.388285,0,0,0,0,0,0,,2019,USW00012876,37.68968464673335
2014,PO280,Polk,Tree,27.93303,-81.37044,0,0,0,0,0,0,,2019,USW00012876,40.53280074
2015,PO963,Polk,Tree,28.145706,-81.831779,0,0,0,0,0,0,,2019,USW00012876,11.915130295933725
2016,PO974,Polk,Tree,27.950097,-81.418904,0,0,0,0,0,0,,2019,USW00012876,35.40870911903066
2017,PO987,Polk,ArtStruct,28.032,-81.808,1,1,1,1,1,0,,2019,USW00012876,5.989381478557215
2018,PO992,Polk,ArtStruct,28.046868,-81.779173,1,1,1,2,2,0,,2019,USW00012876,2.7208755913713607
2019,PO993,Polk,Tree,28.099342,-81.710046,0,0,0,0,0,0,,2019,USW00012876,6.237231123283106
2020,POKSP2,Polk,Tree,27.936667,-81.355343,0,0,0,0,0,0,,2019,USW00012876,41.78683099340702
2021,POKSP9,Polk,Tree,27.9612,-81.37092,1,1,0,0,0,0,,2019,USW00012876,39.48884164
2022,PS003,Pasco,Tree,28.237333,-82.709,1,0,0,0,0,0,,2019,USC00088824,10.429913484197613
2023,PS005,Pasco,Tree,28.3355,-82.425,1,1,0,0,0,0,,2019,USW00012818,15.641832629897726
2024,PS006,Pasco,Tree,28.302667,-82.709833,1,1,1,2,1,1,,2019,USC00088824,17.271401961475597
2025,PS013,Pasco,Tree,28.467667,-82.21,1,1,0,0,0,0,,2019,USW00012818,23.83491064061861
2026,PS014,Pasco,Tree,28.1795,-82.785167,1,1,1,1,1,0,,2019,USC00088824,4.316936945087513
2027,PS015,Pasco,Tree,28.378167,-82.221833,1,1,0,0,0,0,,2019,USW00012818,25.051029940786286
2028,PS017,Pasco,Tree,28.286833,-82.719333,1,1,1,2,2,0,,2019,USC00088824,15.341270561490964
2029,PS018,Pasco,Tree,28.3371,-82.701633,1,1,1,1,1,0,,2019,USC00088824,21.180093585427258
2030,PS022,Pasco,Tree,28.29,-82.281,1,1,0,0,0,0,,2019,USW00012818,26.526176477725727
2031,PS023,Pasco,ArtStruct,28.364667,-82.696833,1,1,0,0,0,0,,2019,USC00088824,24.269782745156366
2032,PS024,Pasco,Tree,28.227,-82.743333,1,1,1,2,2,0,,2019,USC00088824,8.37489598
2033,PS026,Pasco,Tree,28.368833,-82.311167,0,0,0,0,0,0,,2019,USW00012818,18.18888666621334
2034,PS027,Pasco,Tree,28.199,-82.663667,1,1,1,1,1,0,,2019,USC00088824,10.250644432459069
2035,PS028,Pasco,Tree,28.220873,-82.748773,1,1,1,2,2,0,,2019,USC00088824,7.64642957
2036,PS029,Pasco,Tree,28.34533333,-82.26083333,1,1,1,2,2,0,,2019,USW00012818,23.670117974348752
2037,PS030,Pasco,Tree,28.175609,-82.499977,1,1,1,2,1,1,,2019,USC00088824,25.01738162297128
2038,PS031,Pasco,Tree,28.341481,-82.600928,1,1,1,1,1,0,,2019,USW00012818,20.590762437011776
2039,PS032,Pasco,Tree,28.31881,-82.36191,1,0,0,0,0,0,,2019,USW00012818,19.442374159319076
2040,PS033,Pasco,ArtStruct,28.27783,-82.1535,1,1,1,2,2,0,,2019,USW00012883,32.517507019027974
2041,PS034,Pasco,Tree,28.203731,-82.771194,1,1,1,1,1,0,,2019,USC00088824,5.9729256704046545
2042,PS036,Pasco,Tree,28.245428,-82.234569,1,1,0,1,0,1,,2019,USW00012883,32.74723615421117
2043,PS037,Pasco,Tree,28.30753,-82.435467,1,1,0,0,0,0,,2019,USW00012818,18.58346761496545
2044,PS038,Pasco,Tree,28.257496,-82.733879,0,0,0,0,0,0,,2019,USC00088824,11.864531233855278
2045,PU165,Putnam,Tree,29.6432623,-81.6064077,1,1,1,2,2,0,,2019,USC00086767,38.70934797292874
2046,PU167,Putnam,Tree,29.601667,-81.890667,1,1,0,0,0,0,,2019,USW00012816,38.56313682762024
2047,PU180,Putnam,Tree,29.546333,-81.837333,1,1,1,1,1,0,,2019,USW00012816,45.38292151
2048,PU185,Putnam,Tree,29.636167,-81.862333,0,0,0,0,0,0,,2019,USW00012816,40.44644508221138
2049,PU190,Putnam,Tree,29.683167,-81.884667,1,1,1,2,2,0,,2019,USW00012816,37.81740843222815
2050,PU194,Putnam,Tree,29.715,-81.6235,1,1,1,2,2,0,,2019,USC00086767,41.371380410565756
2051,PU197,Putnam,Tree,29.7436529,-81.5378344,1,1,1,2,1,1,,2019,USC00086767,34.370268934353696
2052,PU198,Putnam,Tree,29.43772,-81.649767,1,1,1,3,2,1,,2019,USC00086767,48.047755833183565
2053,PU199,Putnam,Tree,29.472156,-81.664997,1,1,1,1,1,0,,2019,USC00086767,47.810908540003474
2054,SA001,Sarasota,Tree,27.29533333,-82.51816667,1,1,1,2,2,0,,2019,USW00012871,12.459112231454718
2055,SA005,Sarasota,Tree,27.02614,-82.41736,1,1,1,2,2,0,,2019,USW00012871,44.00972504635225
2056,SA006,Sarasota,Tree,26.98046,-82.38051,1,1,1,2,2,0,,2019,USW00012871,50.01834305397363
2057,SA007,Sarasota,Tree,26.9761,-82.37508,1,1,1,2,2,0,,2019,USW00012871,50.66246118688234
2058,SA010,Sarasota,Tree,27.23897707,-82.4847142,1,1,1,2,2,0,,2019,USW00012871,19.487191575003383
2059,SA011,Sarasota,Tree,27.192735,-82.450093,1,1,1,2,2,0,,2019,USW00012871,25.567320687463635
2060,SA014,Sarasota,Tree,27.189167,-82.447167,1,1,1,1,1,0,,2019,USW00012871,26.04900393058425
2061,SA015,Sarasota,Tree,27.170167,-82.438667,1,1,1,2,2,0,,2019,USW00012871,28.31943339981384
2062,SA023,Sarasota,Tree,27.135,-82.38,1,1,1,2,2,0,,2019,USW00012871,34.490492881337815
2063,SA028,Sarasota,Tree,27.324,-82.410667,1,1,1,2,2,0,,2019,USW00012871,16.96158095207467
2064,SA029,Sarasota,Tree,26.98348,-82.38482,1,1,1,1,1,0,,2019,USW00012871,49.5546231
2065,SA033,Sarasota,Tree,27.37181702,-82.62842998,1,1,1,2,2,0,,2019,USW00012871,7.639233669296246
2066,SA035,Sarasota,Tree,27.198333,-82.403667,1,1,1,2,2,0,,2019,USW00012871,27.287606710191575
2067,SA036,Sarasota,Tree,26.9705,-82.3595,0,0,0,0,0,0,,2019,USW00012871,51.810453257753196
2068,SA038,Sarasota,Tree,26.995667,-82.396167,1,1,1,2,2,0,,2019,USW00012871,47.89756878691584
2069,SA040,Sarasota,Tree,27.23562583,-82.50355437,1,1,1,1,1,0,,2019,USW00012871,19.225949310718228
2070,SA045,Sarasota,Tree,27.08128659,-82.43477382,1,1,1,2,2,0,,2019,USW00012871,37.648543458907945
2071,SA048,Sarasota,Tree,27.3545,-82.397833,1,1,1,2,2,0,,2019,USW00012871,16.71377665523252
2072,SA049,Sarasota,Tree,26.967167,-82.368167,0,0,0,0,0,0,,2019,USW00012871,51.83586200425891
2073,SA050,Sarasota,Tree,27.126246,-82.441055,1,1,1,2,2,0,,2019,USW00012871,32.73476463960609
2074,SA052,Sarasota,Tree,27.284833,-82.417333,1,1,1,2,2,0,,2019,USW00012871,19.051268852130388
2075,SA055,Sarasota,Tree,27.25360397,-82.47326586,1,1,1,2,2,0,,2019,USW00012871,18.47735847060002
2076,SA056,Sarasota,Tree,27.192667,-82.381167,1,1,1,2,2,0,,2019,USW00012871,29.094893739065572
2077,SA057,Sarasota,ArtStruct,27.3685556,-82.53919444,1,1,1,2,2,0,,2019,USW00012871,4.131494795010095
2078,SA058,Sarasota,Tree,27.168276,-82.467129,1,1,1,2,2,0,,2019,USW00012871,27.46040706
2079,SA060,Sarasota,ArtStruct,27.282113,-82.52143767,1,1,1,1,1,0,,2019,USW00012871,13.769870341922845
2080,SA062,Sarasota,Tree,27.345,-82.433,1,1,1,1,1,0,,2019,USW00012871,13.903426069855364
2081,SA066,Sarasota,Tree,27.115051,-82.42028,0,0,0,0,0,0,,2019,USW00012871,34.65929605736759
2082,SA068,Sarasota,Tree,27.1790723,-82.4889216,1,1,1,2,2,0,,2019,USW00012871,25.66993827998955
2083,SA070,Sarasota,Tree,27.135048,-82.40631,1,1,1,2,2,0,,2019,USW00012871,33.22975621542704
2084,SA078,Sarasota,Tree,27.092475,-82.399208,1,1,1,1,1,0,,2019,USW00012871,37.79975535075564
2085,SA079,Sarasota,ArtStruct,27.04089,-82.302472,0,0,0,0,0,0,,2019,USW00012871,47.42410799539818
2086,SA080,Sarasota,Tree,27.1779327,-82.4721383,1,1,1,3,3,0,,2019,USW00012871,26.283631349218446
2087,SA962,Sarasota,Tree,27.216406,-82.446625,0,0,0,0,0,0,,2019,USW00012871,23.36407050390382
2088,SA963,Sarasota,Tree,27.322631,-82.586541,1,1,1,1,1,0,,2019,USW00012871,9.188557414026459
2089,SA972,Sarasota,Tree,27.173573,-82.405995,1,1,1,2,2,0,,2019,USW00012871,29.489384478770486
2090,SA982,Sarasota,ArtStruct,27.221892,-82.501637,0,0,0,0,0,0,,2019,USW00012871,20.745865918056733
2091,SA992,Sarasota,Tree,27.116671,82.465363,1,1,1,2,2,0,,2019,USC00082944,13366.663202729555
2092,SE004,Seminole,Tree,28.685167,-81.229,1,1,1,2,2,0,,2019,USW00012854,10.586101942241724
2093,SE012,Seminole,Tree,28.638833,-81.298,1,0,0,0,0,0,,2019,USW00012841,10.895155510118302
2094,SE018,Seminole,Tree,28.693667,-81.205167,0,0,0,0,0,0,,2019,USW00012854,10.253077790702026
2095,SE025,Seminole,Tree,28.742667,-81.2475,1,1,1,1,1,0,,2019,USW00012854,4.114723317103712
2096,SE028,Seminole,Tree,28.754333,-81.2265,1,1,1,1,1,0,,2019,USW00012854,3.256173670682724
2097,SE029,Seminole,ArtStruct,28.825207,-81.316018,1,0,0,0,0,0,,2019,USW00012854,8.698627279902288
2098,SE032,Seminole,Tree,28.729,-81.271167,1,1,1,2,2,0,,2019,USW00012854,6.227952976442469
2099,SE036,Seminole,Tree,28.775,-81.161333,0,0,0,0,0,0,,2019,USW00012854,8.029703590591236
2100,SE043,Seminole,Tree,28.777833,-81.208833,1,1,1,1,1,0,,2019,USW00012854,3.389658648754153
2101,SE044,Seminole,Tree,28.6198732,-81.2741303,1,1,1,2,2,0,,2019,USW00012841,10.116734645934415
2102,SE049,Seminole,Tree,28.746667,-81.268,1,1,1,1,1,0,,2019,USW00012854,4.360311312706616
2103,SE055,Seminole,Tree,28.711167,-81.124333,1,1,1,1,1,0,,2019,USW00012854,13.887439413480637
2104,SE057,Seminole,Tree,28.736167,-81.263167,1,1,1,2,2,0,,2019,USW00012854,5.184680632228448
2105,SE061,Seminole,ArtStruct,28.845918,-81.332055,1,1,1,2,2,0,,2019,USW00012854,11.351903266072833
2106,SE064,Seminole,Tree,28.789,-81.06533333,1,1,1,2,1,1,,2019,USW00012854,17.401230071855494
2107,SE080,Seminole,Tree,28.786167,-81.070833,1,1,1,2,2,0,,2019,USW00012854,16.84972665737774
2108,SE089,Seminole,Tree,28.798004,-81.27579,0,0,0,0,0,0,,2019,USW00012854,3.7541931374858777
2109,SE092,Seminole,ArtStruct,28.69137,-81.22039,0,0,0,0,0,0,,2019,USW00012854,10.057730733478094
2110,SE093,Seminole,Tree,28.6323536,-81.3141033,1,1,1,2,2,0,,2019,USW00012841,9.767901255
2111,SE095,Seminole,ArtStruct,28.623546,-81.255205,1,1,1,2,2,0,,2019,USW00012841,11.60664054069803
2112,SE096,Seminole,Tree,28.698604,-81.259916,1,1,1,2,2,0,,2019,USW00012854,9.136590612954143
2113,SE097,Seminole,ArtStruct,28.70269,-81.266493,0,0,0,0,0,0,,2019,USW00012854,8.829779570360941
2114,SE098,Seminole,Tree,28.6523602,-81.3123143,1,1,1,2,2,0,,2019,USW00012841,11.982417436313165
2115,SE099,Seminole,Tree,28.7885,-81.0625,1,1,1,2,2,0,,2019,USW00012854,17.673664379355444
2116,SE100,Seminole,Tree,28.686409,-81.233646,1,1,1,1,1,0,,2019,USW00012854,10.397405605765778
2117,SE101,Seminole,Tree,28.735345,-81.109214,1,1,1,2,2,0,,2019,USW00012854,13.98665020692367
2118,SE103,Seminole,ArtStruct,28.787988,-81.214669,1,1,0,0,0,0,,2019,USW00012854,2.9692332063446014
2119,SE932,Seminole,ArtStruct,28.675333,-81.3125,0,0,0,0,0,0,,2019,USW00012854,13.393171437342172
2120,SE981,Seminole,Tree,28.802045,-81.218248,0,0,0,0,0,0,,2019,USW00012854,3.516144795886963
2121,SE982,Seminole,ArtStruct,28.731981,-81.332911,0,0,0,0,0,0,,2019,USW00012854,10.188117288943946
2122,SE992,Seminole,ArtStruct,28.633892,-81.238663,0,0,0,0,0,0,,2019,USW00012841,13.551718467219017
2123,SJ007,Saint_Johns,Tree,30.1085,-81.6145,1,1,0,0,0,0,,2019,USW00093837,14.758718930083738
2124,SJ019,Saint_Johns,Tree,29.86016667,-81.30016667,0,0,0,0,0,0,,2019,USC00086767,26.957856512231803
2125,SJ022,Saint_Johns,Tree,29.695,-81.277167,1,1,1,1,1,0,,2019,USC00086767,9.817399769969805
2126,SJ024,Saint_Johns,Tree,30.02933333,-81.66133333,1,1,0,0,0,0,,2019,USW00093837,22.689231394024674
2127,SJ025,Saint_Johns,Tree,29.824734,-81.305313,1,1,1,1,1,0,,2019,USC00086767,23.484985760880384
2128,SJ026,Saint_Johns,Tree,29.7385,-81.27816667,0,0,0,0,0,0,,2019,USC00086767,13.746606019299557
2129,SJ028,Saint_Johns,Tree,29.77216667,-81.286,1,1,1,2,2,0,,2019,USC00086767,17.401730415117772
2130,SJ031,Saint_Johns,Tree,30.021,-81.332,1,1,1,2,2,0,,2019,USW00053860,39.207295409801915
2131,SJ036,Saint_Johns,Tree,30.0781464,-81.6578364,1,1,1,2,1,1,,2019,USW00093837,17.27654174
2132,SJ037,Saint_Johns,Tree,30.0875,-81.63583333,1,1,1,2,2,0,,2019,USW00093837,16.484367381733843
2133,SJ038,Saint_Johns,Tree,30.168409,-81.3838226,1,1,1,1,1,0,,2019,USW00053860,22.47592821395779
2134,SJ039,Saint_Johns,Tree,30.240655,-81.39545,0,0,0,0,0,0,,2019,USW00053860,15.551613260021618
2135,SJ044,Saint_Johns,Tree,29.673,-81.238,1,1,1,1,1,0,,2019,USC00086767,5.512567565467559
2136,SJ045,Saint_Johns,Tree,29.926283,-81.324391,1,1,1,2,2,0,,2019,USC00086767,34.667639551853576
2137,SJ046,Saint_Johns,Tree,29.6904667,-81.2471473,1,1,1,1,1,0,,2019,USC00086767,7.625029972131555
2138,SJ047,Saint_Johns,Tree,29.8332,-81.5098,0,0,0,0,0,0,,2019,USC00086767,36.890737307132355
2139,SJ048,Saint_Johns,Tree,30.2021,-81.3877,1,1,1,2,2,0,,2019,USW00053860,19.223424605705095
2140,SJ049,Saint_Johns,Tree,29.86855667,-81.29964601,1,1,1,2,2,0,,2019,USC00086767,27.82154608408293
2141,SJ974,Saint_Johns,Tree,30.0905,-81.3787,0,0,0,0,0,0,,2019,USW00053860,30.294184446904495
2142,SL002,Saint_Lucie,Tree,27.522333,-80.359333,1,1,1,2,2,0,,2019,USW00012843,15.744706616340927
2143,SL011,Saint_Lucie,Tree,27.468333,-80.3835,1,1,1,2,2,0,,2019,USW00012843,21.009626754181454
2144,SL013,Saint_Lucie,Tree,27.300167,-80.3185,1,1,1,2,2,0,,2019,USW00012843,40.60305475789109
2145,SL016,Saint_Lucie,Tree,27.370487,-80.302861,1,1,0,0,0,0,,2019,USW00012843,33.520881923623804
2146,SL017,Saint_Lucie,Tree,27.304123,-80.269435,1,1,0,2,0,2,,2019,USW00012843,41.58031592453105
2147,SL018,Saint_Lucie,Tree,27.215529,-80.302859,1,1,1,1,1,0,,2019,USW00012843,50.12078318836441
2148,SL971,Saint_Lucie,Tree,27.324018,-80.28405,0,0,0,0,0,0,,2019,USW00012843,39.01154894331001
